_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos,sacc1_ex,sacc2_ex,sacc3_ex,sacc1_ey,sacc2_ey,sacc3_ey,trialId,saccLat1,saccLat2,saccLat3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,204.0,204.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,204.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,204.0,0.0,NA,Logs experimental data,NA,-20.0,NA,214.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.59334242001,spoon,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25080.2571774,25080.2800655,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25120.9201813,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25080.1801682,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-14.4770449464,-68.0,NA,384.0,-202.0,NA,412.0,499.0,362.0,569.0,611.0,562.0,204.0,89.5,186.3,1406.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,205.0,205.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,205.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,205.0,0.0,NA,Logs experimental data,NA,0.0,NA,200.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.61285285404,chisel,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25198.9071369,25198.9309788,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25236.5241051,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25198.8320351,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,25.2488043898,-8.0,NA,384.0,199.0,NA,545.0,469.0,596.0,186.0,187.0,195.0,205.0,89.7,171.7,2152.7
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,206.0,206.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,206.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,206.0,0.0,NA,Logs experimental data,NA,20.0,NA,229.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_wrench.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.60324884596,wrench,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25314.7070408,25314.7301674,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25355.16119,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25314.6300316,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,22.3027106995,-85.0,NA,384.0,212.0,NA,517.0,448.0,383.0,389.0,160.0,188.0,206.0,91.5,174.7,404.7
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,207.0,207.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,207.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,207.0,0.0,NA,Logs experimental data,NA,-20.0,NA,236.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.57113776517,peeler,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25436.6550446,25436.6791248,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25498.1701374,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25436.5670681,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,0.241738381174,80.0,NA,384.0,221.0,NA,620.0,540.0,673.0,175.0,145.0,191.0,207.0,90.2,163.3,1727.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,208.0,208.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,208.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,208.0,0.0,NA,Logs experimental data,NA,-20.0,NA,187.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_peeler.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.57122723297,peeler,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25576.6801834,25576.7021179,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25622.0231056,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25576.6041279,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-0.241738381174,-63.0,NA,384.0,-175.0,NA,420.0,499.0,372.0,546.0,578.0,521.0,208.0,90.3,157.0,1795.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,209.0,209.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,209.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,0.0,NA,Logs experimental data,NA,0.0,NA,198.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon2.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.59163450826,spoon2,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25706.3059807,25706.3291073,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25754.8241615,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25706.2301636,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,12.3796717148,-4.0,NA,384.0,197.0,NA,562.0,479.0,512.0,198.0,197.0,384.0,209.0,93.3,163.3,218.3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,210.0,210.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,210.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,210.0,0.0,NA,Logs experimental data,NA,20.0,NA,188.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_hammer.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.65755590528,hammer,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25834.1171741,25834.1391087,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25872.1630573,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25834.0401649,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,49.0555481168,-79.0,NA,384.0,170.0,NA,464.0,389.0,511.0,214.0,239.0,172.0,210.0,88.3,381.3,813.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,211.0,211.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,211.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,211.0,0.0,NA,Logs experimental data,NA,-20.0,NA,205.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_hammer.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.49114004918,hammer,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,25951.2369633,25951.2600899,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,25988.7051582,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,25951.1590004,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,49.0924872956,-85.0,NA,384.0,-186.0,NA,474.0,378.0,426.0,592.0,557.0,573.0,211.0,92.3,171.5,1669.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,212.0,212.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,212.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,212.0,0.0,NA,Logs experimental data,NA,0.0,NA,190.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_screwdriver.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.4895637061,screwdriver,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26071.4190006,26071.4449883,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26125.9701252,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26071.336031,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,46.4047095766,-15.0,NA,384.0,-189.0,NA,567.0,474.0,507.0,569.0,575.0,560.0,212.0,90.4,221.6,2393.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,213.0,213.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,213.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,213.0,0.0,NA,Logs experimental data,NA,-20.0,NA,189.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_hammer.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.65709914187,hammer,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26206.5491676,26206.5811157,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26255.5301189,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26206.4709663,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,49.0555481168,49.0,NA,384.0,182.0,NA,604.0,512.0,541.0,226.0,384.0,196.0,213.0,91.4,155.5,321.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,214.0,214.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,214.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,214.0,0.0,NA,Logs experimental data,NA,0.0,NA,172.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_screwdriver.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.66039519077,screwdriver,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26333.0790997,26333.1019878,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26371.3290691,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26333.0030441,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-46.3571312645,15.0,NA,384.0,-171.0,NA,461.0,540.0,514.0,556.0,553.0,544.0,214.0,89.9,306.6,1908.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,215.0,215.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,215.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,215.0,0.0,NA,Logs experimental data,NA,0.0,NA,210.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_paintbrush.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.52212084983,paintbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26449.4111538,26449.434042,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26487.4989986,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26449.3331909,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-30.6897921115,10.0,NA,384.0,209.0,NA,486.0,570.0,436.0,183.0,173.0,172.0,215.0,90.7,197.1,2034.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,216.0,216.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,216.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,216.0,0.0,NA,Logs experimental data,NA,-20.0,NA,189.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.56507451281,chisel2,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26564.1200542,26564.1431808,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26606.6951752,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26564.0411377,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-3.24430393552,65.0,NA,384.0,177.0,NA,510.0,575.0,512.0,390.0,213.0,182.0,216.0,92.1,176.9,457.0
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,217.0,217.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,217.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,217.0,0.0,NA,Logs experimental data,NA,20.0,NA,207.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.5292382694,chisel,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26691.3731098,26691.3981438,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26740.9951687,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26691.2910938,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-25.8224210823,-62.0,NA,384.0,197.0,NA,401.0,468.0,428.0,205.0,193.0,170.0,217.0,89.0,498.8,2207.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,218.0,218.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,218.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,218.0,0.0,NA,Logs experimental data,NA,-20.0,NA,229.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.57260768627,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26820.2841282,26820.3070164,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26873.1701374,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26820.207119,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,1.2444053216,77.0,NA,384.0,215.0,NA,510.0,621.0,487.0,382.0,174.0,382.0,218.0,91.0,182.6,3418.6
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,219.0,219.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,219.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,219.0,0.0,NA,Logs experimental data,NA,-20.0,NA,206.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon2.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.59082547927,spoon2,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,520.684957504,520.573139191,NA,520.059108734,26952.0661831,26952.0900249,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,26990.3161526,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,26951.9851208,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,12.3796717148,66.0,NA,384.0,194.0,NA,628.0,537.0,575.0,201.0,177.0,202.0,219.0,90.2,173.5,2320.8
