_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","128","128","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","128","NA","NA","NA","NA","0","NA","NA","0","NA","NA","128","0","NA","Logs experimental data","NA","-20","NA","191","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon2.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.59352055695","spoon2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","15846.4531898","15846.4779854","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","15899.4460106","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","15846.3740349","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-13.0232256478","-61","NA","384","-180","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","129","129","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","129","NA","NA","NA","NA","0","NA","NA","0","NA","NA","129","0","NA","Logs experimental data","NA","-20","NA","217","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_peeler.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.57020606165","peeler","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","15977.2510529","15977.2741795","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16013.4789944","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","15977.1761894","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-0.384262651214","74","NA","384","203","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","130","130","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","130","NA","NA","NA","NA","0","NA","NA","0","NA","NA","130","0","NA","Logs experimental data","NA","-20","NA","235","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.60659493344","chisel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16092.4451351","16092.468977","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16131.2830448","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16092.3650265","NA","Extended template","NA","NA","no","upper","240","720","1024","512","25.2488043898","72","NA","384","223","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","131","131","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","131","NA","NA","NA","NA","0","NA","NA","0","NA","NA","131","0","NA","Logs experimental data","NA","-20","NA","221","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_fork.png","no","34","160","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","2.79252680319","1.52511893182","fork","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16209.6071243","16209.6300125","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16246.6580868","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16209.5310688","NA","Extended template","NA","NA","no","lower","240","720","1024","512","30.3051923001","-84","NA","384","-204","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","132","132","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","132","NA","NA","NA","NA","0","NA","NA","0","NA","NA","132","0","NA","Logs experimental data","NA","20","NA","190","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_screwdriver.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.48964662779","screwdriver","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16324.5260715","16324.5511055","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16364.6249771","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16324.4409561","NA","Extended template","NA","NA","no","lower","240","720","1024","512","46.3571312645","50","NA","384","-183","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","133","133","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","133","NA","NA","NA","NA","0","NA","NA","0","NA","NA","133","0","NA","Logs experimental data","NA","20","NA","189","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_hammer.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.65716380594","hammer","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16447.9811192","16448.0061531","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16507.0641041","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16447.8969574","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-49.0924872956","79","NA","384","-171","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","134","134","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","134","NA","NA","NA","NA","0","NA","NA","0","NA","NA","134","0","NA","Logs experimental data","NA","0","NA","181","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.52433107654","chisel","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16590.460062","16590.4831886","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16631.4401627","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16590.3830528","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-25.2488043898","8","NA","384","180","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","135","135","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","135","NA","NA","NA","NA","0","NA","NA","0","NA","NA","135","0","NA","Logs experimental data","NA","0","NA","222","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_hammer.png","no","34","0","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","0","1.49727212068","hammer","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16708.6381912","16708.6610794","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16747.0309734","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16708.5580826","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-49.0555481168","16","NA","384","221","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","136","136","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","136","NA","NA","NA","NA","0","NA","NA","0","NA","NA","136","0","NA","Logs experimental data","NA","-20","NA","234","0","right","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.55017667843","spoon","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16824.037075","16824.0590096","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16864.1719818","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16823.9631653","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-14.4770449464","84","NA","384","218","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","137","137","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","137","NA","NA","NA","NA","0","NA","NA","0","NA","NA","137","0","NA","Logs experimental data","NA","20","NA","204","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_fork.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.62027420036","fork","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","16942.0089722","16942.0320988","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","16980.713129","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","16941.9341087","NA","Extended template","NA","NA","no","lower","240","720","1024","512","-30.3051923001","79","NA","384","-188","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","138","138","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","138","NA","NA","NA","NA","0","NA","NA","0","NA","NA","138","0","NA","Logs experimental data","NA","20","NA","191","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon2.png","no","34","200","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","3.49065850399","1.54807209664","spoon2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","17059.305191","17059.3299866","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","17103.315115","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","17059.223175","NA","Extended template","NA","NA","no","lower","240","720","1024","512","13.0232256478","61","NA","384","-180","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","0","0","NA","0","139","139","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","139","NA","NA","NA","NA","0","NA","NA","0","NA","NA","139","0","NA","Logs experimental data","NA","-20","NA","189","0","left","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_spoon2.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.5937609409","spoon2","non-object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","17187.5431538","17187.5660419","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","17231.785059","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","17187.4570847","NA","Extended template","NA","NA","no","upper","240","720","1024","512","13.0232256478","60","NA","384","179","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","140","140","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","140","NA","NA","NA","NA","0","NA","NA","0","NA","NA","140","0","NA","Logs experimental data","NA","-20","NA","199","0","left","NA","NA","no","mono","no","18","NA","black","zero","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_chisel2.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.57724061196","chisel2","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","17310.3430271","17310.3690147","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","17348.5901356","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","17310.256958","NA","Extended template","NA","NA","no","upper","240","720","1024","512","3.84729150124","66","NA","384","187","NA"
"NA","NA","NA","undefined","undefined","1.33333333333","yes","undefined","undefined","white","no","NA","NA","NA","psycho","NA","0","relative","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","0","0","NA","0","141","141","0","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","141","NA","NA","NA","NA","0","NA","NA","0","NA","NA","141","0","NA","Logs experimental data","NA","-20","NA","209","0","right","NA","NA","no","mono","no","18","NA","black","overlap","180","540","768","NA","psycho","NA","7","5","NA","psycho","NA","NA","NA","/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_mallet.png","no","34","-20","NA","0","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","legacy","3","NA","experiment","None","-0.349065850399","1.51004833132","mallet","object","999","odd","legacy","NA","NA","NA","NA","NA","NA","520.684957504","520.573139191","NA","520.059108734","17426.6350269","17426.6591072","NA","NA","NA","NA","519.922018051","520.146131516","NA","NA","NA","NA","NA","NA","NA","17464.7080898","NA","NA","NA","NA","520.112991333","NA","NA","520.091056824","NA","NA","17426.527977","NA","Extended template","NA","NA","no","upper","240","720","1024","512","-38.1359159379","83","NA","384","191","NA"
