RT,accuracy,aff_lum,block_count,boxHeight,boxWidth,cat,catch_trial,comp,contrast_side,corrDirection,corrDirectionMask,correct_response,cutoff_warning_msg,dev_for_warning,durationFix1,durationFix2,durationFix3,eTimeSacc1,eTimeSacc2,eTimeSacc3,endX1,endX1Corr,endX1CorrDegrees,endX1CorrMask,endX1CorrMaskDegrees,endX1CorrMaskNorm,endX1CorrNorm,endX1CorrNormToContrast,endX1CorrNormToHandle,endX1Degrees,endX1Norm,endX1NormToContrast,endX1NormToHandle,endX2,endX2Corr,endX2CorrDegrees,endX2CorrMask,endX2CorrMaskDegrees,endX2CorrMaskNorm,endX2CorrNorm,endX2CorrNormToContrast,endX2CorrNormToHandle,endX2Degrees,endX2Norm,endX2NormToContrast,endX2NormToHandle,endX3,endX3Corr,endX3CorrDegrees,endX3CorrMask,endX3CorrMaskDegrees,endX3CorrMaskNorm,endX3CorrNorm,endX3CorrNormToContrast,endX3CorrNormToHandle,endX3Degrees,endX3Norm,endX3NormToContrast,endX3NormToHandle,endXRaw1,endXRaw2,endXRaw3,endY1,endY1Corr,endY1CorrNorm,endY1Degrees,endY1Norm,endY2,endY2Corr,endY2CorrNorm,endY2Degrees,endY2Norm,endY3,endY3Corr,endY3CorrNorm,endY3Degrees,endY3Norm,endYRaw1,endYRaw2,endYRaw3,eye_used,file,fixCount,gap,gazeDur,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,outlier,overall_rep,picture_name,refixProb,rep,response,response_hand,rtFromLanding,rtFromStim,sTimeSacc1,sTimeSacc2,sTimeSacc3,saccCount,saccDur1,saccDur2,saccDur3,saccLandingTime1,saccLandingTime2,saccLandingTime3,saccLat1,saccLat2,saccLat3,scale,scale_item,scaled_height,scaled_width,startX1,startX1Corr,startX1CorrDegrees,startX1CorrMask,startX1CorrMaskDegrees,startX1CorrMaskNorm,startX1CorrNorm,startX1Degrees,startX1Norm,startX2,startX2Corr,startX2CorrDegrees,startX2CorrMask,startX2CorrMaskDegrees,startX2CorrMaskNorm,startX2CorrNorm,startX2Degrees,startX2Norm,startX3,startX3Corr,startX3CorrDegrees,startX3CorrMask,startX3CorrMaskDegrees,startX3CorrMaskNorm,startX3CorrNorm,startX3Degrees,startX3Norm,startXRaw1,startXRaw2,startXRaw3,startY1,startY1Corr,startY1CorrNorm,startY1Degrees,startY1Norm,startY2,startY2Corr,startY2CorrNorm,startY2Degrees,startY2Norm,startY3,startY3Corr,startY3CorrNorm,startY3Degrees,startY3Norm,startYRaw1,startYRaw2,startYRaw3,stimOnset,subject_parity,symm,timestampFixOnset,timestampResponse,trialId,trial_count,visual_field,xCoG,xCoGMask,xFix1,xFix2,xFix3,xStimNormal,yCoG,yCoGMask,yCoGMaskZero,yCoGZero,yFix1,yFix2,yFix3,yStimNormal,y_stim,y_stim_degrees,driftCorr,exp,heavySide,half,sacc_dir
439.65368759,1.0,control,5.0,22.0,144.666666667,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,113,195,,19753010.0,19753141,19753353,-13.3,-14.0641027481,-0.42618493176,-14.0641027481,-0.42618493176,-0.097217300102,-0.097217300102,,0.097217300102,-0.40303030303,-0.091935483871,,0.091935483871,19.9,19.1358972519,0.5798756743,19.1358972519,0.5798756743,0.132275787456,0.132275787456,,-0.132275787456,0.60303030303,0.137557603687,,-0.137557603687,18.0,17.2358972519,0.522299916725,17.2358972519,0.522299916725,0.119142146903,0.119142146903,,-0.119142146903,0.545454545455,0.124423963134,,-0.124423963134,498.7,531.9,530.0,31.3,37.4935068806,1.70425031275,0.948484848485,1.42272727273,1.2,7.39350688056,0.336068494571,0.0363636363636,0.0545454545455,-79.1,-72.9064931194,-3.31393150543,-2.39696969697,-3.59545454545,652.3,622.2,541.9,undefined,00403.asc,2.0,overlap,308.0,left,359.242513396,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,29.0,asymm_kitchen_peeler,1.0,2.0,1.0,left,250.0,448.0,19752969.0,19753125,19753338,3.0,41.0,16,15,198.0,329,541,157.0,313,526,3.0,yes,180.0,240.0,-8.6,-9.36410274808,-0.283760689336,-9.36410274808,-0.283760689336,-0.0647288208393,-0.0647288208393,-0.260606060606,-0.0594470046083,-11.9,-12.6641027481,-0.383760689336,-12.6641027481,-0.383760689336,-0.0875398807471,-0.0875398807471,-0.360606060606,-0.0822580645161,16.3,15.5358972519,0.47078476521,15.5358972519,0.47078476521,0.107390994829,0.107390994829,0.493939393939,0.11267281106,503.4,500.1,528.3,-227.6,-221.406493119,-10.0639315054,-6.89696969697,-10.3454545455,27.9,34.0935068806,1.54970485821,0.845454545455,1.26818181818,2.3,8.49350688056,0.386068494571,0.069696969697,0.104545454545,393.4,648.9,623.3,19752812.0,odd,asymm,19752442.0,19753260.0,19038.0,504.0,lower,0.764102748085,0.764102748085,-11.3,18.5,,511.235897252,614.806493119,614.806493119,-6.19350688056,-6.19350688056,263.4,236.8,,621.0,-237.0,-7.0,True,004B,right__,second,652.3
480.454007286,1.0,control,5.0,43.3333333333,176.333333333,kitchen,no,incompatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,185,202,,19807492.0,19807688,,-12.5,18.390600737,0.557290931423,18.390600737,0.557290931423,0.104294522138,0.104294522138,,0.104294522138,-0.378787878788,-0.0708884688091,,-0.0708884688091,-35.6,-4.70939926304,-0.142709068577,-4.70939926304,-0.142709068577,-0.0267073682214,-0.0267073682214,,-0.0267073682214,-1.07878787879,-0.201890359168,,-0.201890359168,,,,,,,,,,,,,,499.5,476.4,,6.2,17.99068819,0.41516972746,0.187878787879,0.143076923077,-14.0,-2.20931181005,-0.0509841186935,-0.424242424242,-0.323076923077,,,,,,586.2,566.0,,undefined,00403.asc,2.0,zero,387.0,right,361.367512012,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,28.0,asymm_kitchen_washingbrush,1.0,2.0,1.0,left,302.0,486.0,19807455.0,19807679,,2.0,37.0,9,,184.0,380,,147.0,371,,3.0,yes,180.0,240.0,-6.9,23.990600737,0.72698790112,23.990600737,0.72698790112,0.136052556164,0.136052556164,-0.209090909091,-0.0391304347826,-18.3,12.590600737,0.381533355665,12.590600737,0.381533355665,0.0714022726103,0.0714022726103,-0.554545454545,-0.103780718336,,,,,,,,,,505.1,493.7,,-194.4,-182.60931181,-4.21406104177,-5.89090909091,-4.48615384615,-1.7,10.09068819,0.232862035153,-0.0515151515151,-0.0392307692308,,,,,,385.6,578.3,,19807308.0,odd,asymm,19806938.0,19807794.0,19053.0,519.0,lower,-30.890600737,-30.890600737,-15.5,-32.2,,542.890600737,568.20931181,568.20931181,-11.79068819,-11.79068819,191.9,184.3,,580.0,-196.0,-6.0,True,004B,left__,second,586.2
442.454079675,1.0,control,5.0,64.3333333333,165.666666667,garage,no,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,205,,,19829168.0,,,-25.3,-74.5380396484,-2.2587284742,-74.5380396484,-2.2587284742,-0.449927804719,-0.449927804719,,0.449927804719,-0.766666666667,-0.152716297787,,0.152716297787,,,,,,,,,,,,,,,,,,,,,,,,,,,486.7,,,22.9,17.0495749726,0.265019300092,0.693939393939,0.355958549223,,,,,,,,,,,225.9,,,undefined,00403.asc,1.0,overlap,205.0,left,414.350453786,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,31.0,asymm_garage_hammer,0.0,3.0,2.0,right,252.0,449.0,19829136.0,,,1.0,32.0,,,197.0,,,165.0,,,3.0,yes,180.0,240.0,-11.6,-60.8380396484,-1.84357695904,-60.8380396484,-1.84357695904,-0.367231627657,-0.367231627657,-0.351515151515,-0.0700201207243,,,,,,,,,,,,,,,,,,,500.4,,,172.6,166.749574973,2.59196230527,5.2303030303,2.6829015544,,,,,,,,,,,375.6,,,19828971.0,odd,asymm,19828551.0,19829420.0,19059.0,525.0,upper,49.2380396484,49.2380396484,-21.9,,,462.761960352,208.850425027,208.850425027,5.8504250274,5.8504250274,-149.7,,,203.0,181.0,5.0,True,004B,right__,second,609.9
549.982657308,1.0,control,5.0,32.3333333333,187.0,kitchen,no,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,212,,,19836853.0,,,-7.1,-39.2684136693,-1.18995192937,-39.2684136693,-1.18995192937,-0.209991516948,-0.209991516948,,0.209991516948,-0.215151515152,-0.0379679144385,,0.0379679144385,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9,,,36.0,37.0487213951,1.14583674418,1.09090909091,1.11340206186,,,,,,,,,,,193.0,,,undefined,00403.asc,1.0,overlap,212.0,left,409.228910111,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,0.0,31.0,asymm_kitchen_fork,0.0,3.0,1.0,left,334.0,555.0,19836816.0,,,1.0,37.0,,,221.0,,,184.0,,,3.0,yes,180.0,240.0,-4.5,-36.6684136693,-1.11116405058,-36.6684136693,-1.11116405058,-0.196087773632,-0.196087773632,-0.136363636364,-0.024064171123,,,,,,,,,,,,,,,,,,,507.5,,,225.5,226.548721395,7.00666148645,6.83333333333,6.97422680412,,,,,,,,,,,382.5,,,19836632.0,odd,asymm,19836212.0,19837187.0,19061.0,527.0,upper,32.1684136693,32.1684136693,-8.4,,,479.831586331,155.951278605,155.951278605,-1.04872139513,-1.04872139513,-181.9,,,157.0,227.0,6.0,True,004B,right__,second,577.0
536.104636775,1.0,control,5.0,21.3333333333,176.333333333,kitchen,no,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,197,235,,19844504.0,19844719,,-1.0,-2.81524104517,-0.0853103347022,-2.81524104517,-0.0853103347022,-0.0159654501617,-0.0159654501617,,-0.0159654501617,-0.030303030303,-0.00567107750473,,-0.00567107750473,-40.3,-42.1152410452,-1.27621942561,-42.1152410452,-1.27621942561,-0.238838796097,-0.238838796097,,-0.238838796097,-1.22121212121,-0.22854442344,,-0.22854442344,,,,,,,,,,,,,,511.0,471.7,,21.2,29.0248962657,1.36054201246,0.642424242424,0.99375,18.4,26.2248962657,1.22929201246,0.557575757576,0.8625,,,,,,180.2,177.4,,undefined,00403.asc,2.0,overlap,432.0,right,436.01760588,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,29.0,asymm_kitchen_knife,1.0,3.0,1.0,left,350.0,541.0,19844467.0,19844703,,2.0,37.0,16,,191.0,406,,154.0,390,,3.0,yes,180.0,240.0,-8.0,-9.81524104517,-0.297431546823,-9.81524104517,-0.297431546823,-0.0556629926947,-0.0556629926947,-0.242424242424,-0.0453686200378,-5.6,-7.41524104517,-0.224704274096,-7.41524104517,-0.224704274096,-0.0420524066834,-0.0420524066834,-0.169696969697,-0.0317580340265,,,,,,,,,,504.0,506.4,,211.5,219.324896266,10.2808545125,6.40909090909,9.9140625,29.8,37.6248962657,1.76366701246,0.90303030303,1.396875,,,,,,370.5,188.8,,19844313.0,odd,asymm,19843872.0,19844854.0,19063.0,529.0,upper,1.81524104517,1.81524104517,-3.7,-34.5,,510.184758955,151.175103734,151.175103734,-7.82489626572,-7.82489626572,-195.3,-202.9,,159.0,225.0,6.0,True,004B,right__,second,564.2
439.037954203,1.0,control,5.0,29.3333333333,173.333333333,garage,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',2.0,85.0,150.0,145,160,,19851882.0,19852045,,-13.7,-14.9057513206,-0.451689433959,-14.9057513206,-0.451689433959,-0.0859947191575,-0.0859947191575,,-0.0859947191575,-0.415151515152,-0.0790384615385,,-0.0790384615385,-48.0,-49.2057513206,-1.49108337335,-49.2057513206,-1.49108337335,-0.283879334542,-0.283879334542,,-0.283879334542,-1.45454545455,-0.276923076923,,-0.276923076923,,,,,,,,,,,,,,498.3,464.0,,0.1,1.38524619951,0.0472243022559,0.0030303030303,0.00340909090909,-4.4,-3.11475380049,-0.106184788653,-0.133333333333,-0.15,,,,,,580.1,575.6,,undefined,00403.asc,2.0,zero,305.0,right,419.642475743,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,0.0,30.0,asymm_garage_chisel2,1.0,4.0,2.0,right,226.0,444.0,19851847.0,19852029,,2.0,35.0,16,,218.0,381,,183.0,365,,3.0,yes,180.0,240.0,-8.1,-9.30575132064,-0.281992464262,-9.30575132064,-0.281992464262,-0.0536870268498,-0.0536870268498,-0.245454545455,-0.0467307692308,-13.4,-14.6057513206,-0.442598524868,-14.6057513206,-0.442598524868,-0.0842639499268,-0.0842639499268,-0.406060606061,-0.0773076923077,,,,,,,,,,503.9,498.6,,-197.9,-196.6147538,-6.70277569774,-5.99696969697,-6.74659090909,-10.8,-9.51475380049,-0.324366606835,-0.327272727273,-0.368181818182,,,,,,382.1,569.2,,19851664.0,odd,asymm,19851233.0,19852108.0,19065.0,531.0,lower,1.20575132064,1.20575132064,-14.0,-40.4,,510.794248679,578.7147538,578.7147538,-1.28524619951,-1.28524619951,184.7,189.9,,580.0,-196.0,-6.0,True,004B,right__,second,580.1
431.227152762,1.0,control,5.0,32.3333333333,176.333333333,garage,no,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,331,,,19855274.0,,,-19.9,-53.1045987775,-1.60923026598,-53.1045987775,-1.60923026598,-0.301160295524,-0.301160295524,,0.301160295524,-0.60303030303,-0.112854442344,,0.112854442344,,,,,,,,,,,,,,,,,,,,,,,,,,,492.1,,,-17.3,-17.4729809649,-0.540401473141,-0.524242424242,-0.535051546392,,,,,,,,,,,536.7,,,undefined,00403.asc,1.0,zero,331.0,left,446.825086661,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,0.0,31.0,asymm_garage_paintbrush,0.0,4.0,2.0,right,299.0,439.0,19855239.0,,,1.0,35.0,,,140.0,,,105.0,,,3.0,yes,180.0,240.0,-1.6,-34.8045987775,-1.05468481144,-34.8045987775,-1.05468481144,-0.197379577188,-0.197379577188,-0.0484848484848,-0.00907372400756,,,,,,,,,,,,,,,,,,,510.4,,,-176.9,-177.072980965,-5.47648394737,-5.36060606061,-5.47113402062,,,,,,,,,,,377.1,,,19855134.0,odd,asymm,19854684.0,19855573.0,19066.0,532.0,lower,33.2045987775,33.2045987775,-16.5,,,478.795401223,554.172980965,554.172980965,0.172980964907,0.172980964907,142.8,,,554.0,-170.0,-5.0,True,004B,right__,second,536.7
572.983843912,1.0,control,5.0,66.6666666667,162.666666667,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,299,,,19862632.0,,,4.5,40.9525052012,1.2409850061,40.9525052012,1.2409850061,0.251757204106,0.251757204106,,0.251757204106,0.136363636364,0.0276639344262,,0.0276639344262,,,,,,,,,,,,,,,,,,,,,,,,,,,516.5,,,23.1,22.683224347,0.340248365205,0.7,0.3465,,,,,,,,,,,233.1,,,undefined,00403.asc,1.0,overlap,299.0,right,507.847246737,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,mallet,0.0,29.0,asymm_garage_mallet,0.0,3.0,2.0,right,343.0,580.0,19862587.0,,,1.0,45.0,,,237.0,,,192.0,,,3.0,yes,180.0,240.0,-5.9,30.5525052012,0.925833490945,30.5525052012,0.925833490945,0.187822777876,0.187822777876,-0.178787878788,-0.0362704918033,,,,,,,,,,,,,,,,,,,506.1,,,169.2,168.783224347,2.5317483652,5.12727272727,2.538,,,,,,,,,,,379.2,,,19862395.0,odd,asymm,19861885.0,19862975.0,19068.0,534.0,upper,-36.4525052012,-36.4525052012,-0.4,,,548.452505201,210.416775653,210.416775653,0.416775653024,0.416775653024,-158.2,,,210.0,174.0,5.0,True,004B,left__,second,617.1
520.29345054,1.0,control,5.0,24.0,176.0,garage,no,compatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,113,224,35,19898778.0,19898911,19899156,-15.6,-40.1764355818,-1.2174677449,-40.1764355818,-1.2174677449,-0.228275202169,-0.228275202169,,-0.228275202169,-0.472727272727,-0.0886363636364,,-0.0886363636364,-33.1,-57.6764355818,-1.74777077521,-57.6764355818,-1.74777077521,-0.327707020351,-0.327707020351,,-0.327707020351,-1.00303030303,-0.188068181818,,-0.188068181818,10.7,-13.8764355818,-0.420498047934,-13.8764355818,-0.420498047934,-0.0788433839876,-0.0788433839876,,-0.0788433839876,0.324242424242,0.0607954545455,,0.0607954545455,496.4,478.9,522.7,-0.8,2.29725987834,0.0957191615976,-0.0242424242424,-0.0333333333333,-33.0,-29.9027401217,-1.24594750507,-1.0,-1.375,-22.1,-19.0027401217,-0.791780838402,-0.669696969697,-0.920833333333,621.2,589.0,599.9,undefined,00403.asc,3.0,zero,372.0,right,397.501470518,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,0.0,32.0,asymm_garage_chisel,1.0,4.0,2.0,right,319.0,529.0,19898728.0,19898893,19899137,3.0,50.0,18,19,210.0,343,588,160.0,325,569,3.0,yes,180.0,240.0,0.9,-23.6764355818,-0.717467744904,-23.6764355818,-0.717467744904,-0.134525202169,-0.134525202169,0.0272727272727,0.00511363636364,-20.8,-45.3764355818,-1.37504350248,-45.3764355818,-1.37504350248,-0.257820656715,-0.257820656715,-0.630303030303,-0.118181818182,-31.9,-56.4764355818,-1.71140713884,-56.4764355818,-1.71140713884,-0.320888838533,-0.320888838533,-0.966666666667,-0.18125,512.9,491.2,480.1,-241.4,-238.302740122,-9.9292808384,-7.31515151515,-10.0583333333,9.8,12.8972598783,0.537385828264,0.29696969697,0.408333333333,-14.2,-11.1027401217,-0.462614171736,-0.430303030303,-0.591666666667,380.6,631.8,607.8,19898568.0,odd,asymm,19898169.0,19899097.0,19078.0,544.0,lower,24.5764355818,24.5764355818,-20.1,-32.1,3.4,487.423564418,618.902740122,618.902740122,-3.09725987834,-3.09725987834,247.2,217.9,217.7,622.0,-238.0,-7.0,True,004B,right__,second,621.2
555.725040138,1.0,control,5.0,24.0,181.333333333,kitchen,no,incompatible,control, 'correction towardsHandle', 'correction towardsHandle',1.0,85.0,150.0,340,,,19902303.0,,,3.2,-18.5534568235,-0.56222596435,-18.5534568235,-0.56222596435,-0.102316857483,-0.102316857483,,-0.102316857483,0.0969696969697,0.0176470588235,,0.0176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2,,,-13.1,-5.65977420428,-0.235823925178,-0.39696969697,-0.545833333333,,,,,,,,,,,543.9,,,undefined,00403.asc,1.0,overlap,340.0,right,390.594248248,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,sharpeningsteel,0.0,30.0,asymm_kitchen_sharpeningsteel,0.0,4.0,1.0,left,349.0,563.0,19902271.0,,,1.0,32.0,,,214.0,,,182.0,,,3.0,yes,180.0,240.0,6.0,-15.7534568235,-0.477377479501,-15.7534568235,-0.477377479501,-0.0868756810122,-0.0868756810122,0.181818181818,0.0330882352941,,,,,,,,,,,,,,,,,,,518.0,,,-181.6,-174.159774204,-7.25665725851,-5.50303030303,-7.56666666667,,,,,,,,,,,375.4,,,19902089.0,odd,asymm,19901689.0,19902652.0,19079.0,545.0,lower,21.7534568235,21.7534568235,3.7,,,490.246543176,549.559774204,549.559774204,-7.44022579572,-7.44022579572,146.5,,,557.0,-173.0,-6.0,True,004B,right__,second,543.9
495.135411239,1.0,control,5.0,27.0,184.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,365,,,19920918.0,,,20.9,7.44213200572,0.225519151688,7.44213200572,0.225519151688,0.0403732296874,0.0403732296874,,-0.0403732296874,0.633333333333,0.113381555154,,-0.113381555154,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9,,,28.9,36.1922928151,1.34045528945,0.875757575758,1.07037037037,,,,,,,,,,,236.9,,,undefined,00403.asc,1.0,overlap,365.0,left,453.598952737,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,0.0,30.0,asymm_kitchen_spoon,0.0,5.0,1.0,left,264.0,501.0,19920873.0,,,1.0,45.0,,,237.0,,,192.0,,,3.0,yes,180.0,240.0,-1.2,-14.6578679943,-0.444177818009,-14.6578679943,-0.444177818009,-0.0795182712167,-0.0795182712167,-0.0363636363636,-0.00650994575045,,,,,,,,,,,,,,,,,,,510.8,,,181.7,188.992292815,6.99971454871,5.50606060606,6.72962962963,,,,,,,,,,,389.7,,,19920681.0,odd,asymm,19920221.0,19921182.0,19084.0,550.0,upper,13.4578679943,13.4578679943,13.9,,,498.542132006,200.707707185,200.707707185,-7.29229281505,-7.29229281505,-148.1,,,208.0,176.0,5.0,True,004B,right__,second,620.9
500.250919501,1.0,control,5.0,27.0,176.333333333,garage,no,compatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,174,199,,19924391.0,19924585,,-20.2,-74.0138704136,-2.24284455799,-74.0138704136,-2.24284455799,-0.41973839554,-0.41973839554,,-0.41973839554,-0.612121212121,-0.114555765595,,-0.114555765595,-82.7,-136.513870414,-4.13678395193,-136.513870414,-4.13678395193,-0.774180739586,-0.774180739586,,-0.774180739586,-2.50606060606,-0.468998109641,,-0.468998109641,,,,,,,,,,,,,,491.8,429.3,,-32.2,-26.7782010861,-0.991785225412,-0.975757575758,-1.19259259259,-16.5,-11.0782010861,-0.41030374393,-0.5,-0.611111111111,,,,,,526.8,542.5,,undefined,00403.asc,2.0,zero,373.0,right,380.721387898,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,0.0,32.0,asymm_garage_screwdriver,1.0,5.0,2.0,right,289.0,508.0,19924347.0,19924567,,2.0,44.0,18,,219.0,413,,175.0,395,,3.0,yes,180.0,240.0,-6.1,-59.9138704136,-1.81557183072,-59.9138704136,-1.81557183072,-0.339776202724,-0.339776202724,-0.184848484848,-0.0345935727788,-24.9,-78.7138704136,-2.38526880041,-78.7138704136,-2.38526880041,-0.446392459813,-0.446392459813,-0.754545454545,-0.141209829868,,,,,,,,,,505.9,487.1,,-184.1,-178.678201086,-6.61771115134,-5.57878787879,-6.81851851852,-22.5,-17.0782010861,-0.632525966152,-0.681818181818,-0.833333333333,,,,,,374.9,536.5,,19924172.0,odd,asymm,19923781.0,19924680.0,19085.0,551.0,lower,53.8138704136,53.8138704136,-24.2,-71.7,,458.186129586,553.578201086,553.578201086,-5.42179891388,-5.42179891388,150.5,157.7,,559.0,-175.0,-6.0,True,004B,right__,second,526.8
529.20203918,1.0,control,5.0,22.0,144.666666667,kitchen,no,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,149,251,,19939374.0,19939534,,-7.7,-6.93589725192,-0.210178704603,-6.93589725192,-0.210178704603,-0.0479439902206,-0.0479439902206,,-0.0479439902206,-0.233333333333,-0.0532258064516,,-0.0532258064516,-22.2,-21.4358972519,-0.649572643997,-21.4358972519,-0.649572643997,-0.148174404967,-0.148174404967,,-0.148174404967,-0.672727272727,-0.153456221198,,-0.153456221198,,,,,,,,,,,,,,504.3,489.8,,-17.7,-11.5064931194,-0.52302241452,-0.536363636364,-0.804545454545,-22.7,-16.5064931194,-0.750295141793,-0.687878787879,-1.03181818182,,,,,,604.3,599.3,,undefined,00403.asc,2.0,overlap,400.0,right,384.403931284,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,32.0,asymm_kitchen_peeler,1.0,5.0,1.0,left,314.0,535.0,19939324.0,19939525,,2.0,50.0,9,,221.0,381,,171.0,372,,3.0,yes,180.0,240.0,-8.8,-8.03589725192,-0.243512037937,-8.03589725192,-0.243512037937,-0.0555476768566,-0.0555476768566,-0.266666666667,-0.0608294930876,-13.3,-12.5358972519,-0.3798756743,-12.5358972519,-0.3798756743,-0.08665366764,-0.08665366764,-0.40303030303,-0.091935483871,,,,,,,,,,503.2,498.7,,-230.8,-224.606493119,-10.2093860509,-6.99393939394,-10.4909090909,-3.8,2.39350688056,0.108795767298,-0.115151515152,-0.172727272727,,,,,,391.2,618.2,,19939153.0,odd,asymm,19938763.0,19939688.0,19089.0,555.0,lower,-0.764102748085,-0.764102748085,-9.5,-24.3,,512.764102748,615.806493119,615.806493119,-6.19350688056,-6.19350688056,230.6,221.8,,622.0,-238.0,-7.0,True,004B,left__,second,604.3
510.557215986,1.0,control,5.0,42.6666666667,176.0,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,237,,,19942943.0,,,-15.2,-27.2262630064,-0.825038272921,-27.2262630064,-0.825038272921,-0.154694676173,-0.154694676173,,0.154694676173,-0.460606060606,-0.0863636363636,,0.0863636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,496.8,,,-12.1,-14.5647558943,-0.341361466273,-0.366666666667,-0.28359375,,,,,,,,,,,577.9,,,undefined,00403.asc,1.0,overlap,237.0,left,392.173082995,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon2,0.0,31.0,asymm_kitchen_spoon2,0.0,4.0,1.0,left,280.0,519.0,19942906.0,,,1.0,37.0,,,239.0,,,202.0,,,3.0,yes,180.0,240.0,1.7,-10.3262630064,-0.3129170608,-10.3262630064,-0.3129170608,-0.0586719489,-0.0586719489,0.0515151515152,0.00965909090909,,,,,,,,,,,,,,,,,,,513.7,,,-203.9,-206.364755894,-4.83667396627,-6.17878787879,-4.77890625,,,,,,,,,,,386.1,,,19942704.0,odd,asymm,19942303.0,19943223.0,19090.0,556.0,lower,12.0262630064,12.0262630064,-16.7,,,499.973736994,592.464755894,592.464755894,2.46475589433,2.46475589433,184.3,,,590.0,-206.0,-7.0,True,004B,right__,second,577.9
451.769987722,1.0,control,5.0,43.3333333333,176.333333333,kitchen,no,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,113,167,,19960694.0,19960824,,2.4,-28.490600737,-0.863351537484,-28.490600737,-0.863351537484,-0.161572404935,-0.161572404935,,0.161572404935,0.0727272727273,0.0136105860113,,-0.0136105860113,27.6,-3.29060073696,-0.0997151738472,-3.29060073696,-0.0997151738472,-0.0186612518164,-0.0186612518164,,0.0186612518164,0.836363636364,0.15652173913,,-0.15652173913,,,,,,,,,,,,,,514.4,539.6,,-20.5,-8.70931181005,-0.200984118693,-0.621212121212,-0.473076923077,-29.2,-17.40931181,-0.401753349463,-0.884848484848,-0.673846153846,,,,,,571.5,562.8,,undefined,00403.asc,2.0,overlap,280.0,left,384.356867321,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,31.0,asymm_kitchen_washingbrush,1.0,5.0,1.0,left,251.0,460.0,19960645.0,19960809,,2.0,49.0,15,,209.0,339,,160.0,324,,3.0,yes,180.0,240.0,2.5,-28.390600737,-0.860321234453,-28.390600737,-0.860321234453,-0.161005297185,-0.161005297185,0.0757575757576,0.0141776937618,1.2,-29.690600737,-0.899715173847,-29.690600737,-0.899715173847,-0.168377697941,-0.168377697941,0.0363636363636,0.00680529300567,,,,,,,,,,514.5,513.2,,-219.5,-207.70931181,-4.793291811,-6.65151515152,-5.06538461538,-7.2,4.59068818995,0.10593895823,-0.218181818182,-0.166153846154,,,,,,372.5,584.8,,19960485.0,odd,asymm,19960095.0,19960945.0,19095.0,561.0,lower,30.890600737,30.890600737,-2.2,17.4,,481.109399263,580.20931181,580.20931181,-11.79068819,-11.79068819,199.8,182.7,,592.0,-208.0,-7.0,True,004B,right__,second,571.5
