_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,119,119,0,0,119,0,1,119,0,0,0,119,1,0,119,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,468.744697257,psycho,bouton 1,bouton 2,French,black,32,B,left,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,7,asymm_kitchen_peeler,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-0.4901505223,0.4901505223,384,0,384,-194,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,120,120,0,0,120,0,1,120,0,0,0,120,1,0,120,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,467.132368105,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,8,symm_kitchen_carrot,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-11.7403457719,11.7403457719,384,0,384,210,6
NA,NA,control,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,121,121,0,0,121,0,1,121,0,0,0,121,1,0,121,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,379.389765944,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,7,asymm_garage_paintbrush,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,33.2045987775,-33.2045987775,384,0,384,-205,-7
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,122,122,0,0,122,0,1,122,0,0,0,122,1,0,122,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,518.079862123,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,6,asymm_kitchen_spoon,no,1,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-0.746140124,0.746140124,384,0,384,227,6
NA,NA,control,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,123,123,0,0,123,0,1,123,0,0,0,123,1,0,123,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,354.42684583,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,8,symm_garage_leveller,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-3.8552939967,3.8552939967,384,0,384,-174,-6
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,124,124,0,0,124,0,1,124,0,0,0,124,1,0,124,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,374.807333481,psycho,bouton 1,bouton 2,French,black,32,D,right,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,6,asymm_kitchen_sharpeningsteel,no,1,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,22.2082942494,-22.2082942494,384,0,384,-182,-6
NA,NA,control,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,125,125,0,0,125,0,1,125,0,0,0,125,1,0,125,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,355.758166998,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,7,asymm_garage_mallet,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-36.4525052012,36.4525052012,384,0,384,-174,-6
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,126,126,0,0,126,0,1,126,0,0,0,126,1,0,126,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,396.516546962,psycho,bouton 1,bouton 2,French,black,32,B,left,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,7,asymm_kitchen_fork,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,31.5657354875,-31.5657354875,384,0,384,-228,-7
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,127,127,0,0,127,0,1,127,0,0,0,127,1,0,127,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,449.659803733,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,7,asymm_kitchen_washingbrush,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-24.7741455651,24.7741455651,384,0,384,215,6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,128,128,0,0,128,0,1,128,0,0,0,128,1,0,128,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,431.608418759,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,9,symm_garage_ruler,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,11.9365197342,-11.9365197342,384,0,384,-231,-7
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,129,129,0,0,129,0,1,129,0,0,0,129,1,0,129,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,433.656891283,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,8,symm_kitchen_roller,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-8.2230146991,8.2230146991,384,0,384,-217,-7
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,130,130,0,0,130,0,1,130,0,0,0,130,1,0,130,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,357.815077587,psycho,bouton 1,bouton 2,French,black,32,D,right,25,50,4000,NA,50,50,psycho,NA,8,hammer,NA,NA,9,asymm_garage_hammer,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-47.7368632756,47.7368632756,384,0,384,-177,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,131,131,0,0,131,0,1,131,0,0,0,131,1,0,131,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,399.629004436,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,8,asymm_garage_wrench,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,12.2379499064,-12.2379499064,384,0,384,216,6
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,132,132,0,0,132,0,1,132,0,0,0,132,1,0,132,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,289.614694632,psycho,bouton 1,bouton 2,French,black,32,B,left,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,8,asymm_garage_screwdriver,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-52.2942797261,52.2942797261,384,0,384,-204,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,133,133,0,0,133,0,1,133,0,0,0,133,1,0,133,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,406.218924108,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,8,asymm_garage_chisel,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,36.6160641938,-36.6160641938,384,0,384,-221,-7
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,134,134,0,0,134,0,1,134,0,0,0,134,1,0,134,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,434.415020703,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,8,asymm_kitchen_peeler,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-0.7641027481,0.7641027481,384,0,384,193,5
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,135,135,0,0,135,0,1,135,0,0,0,135,1,0,135,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,366.075508881,psycho,bouton 1,bouton 2,French,black,32,B,left,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,8,asymm_garage_chisel2,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,3.6930493496,-3.6930493496,384,0,384,194,5
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,136,136,0,0,136,0,1,136,0,0,0,136,1,0,136,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,401.718299315,psycho,bouton 1,bouton 2,French,black,32,B,left,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,8,asymm_garage_paintbrush,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,34.2252274893,-34.2252274893,384,0,384,-198,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,137,137,0,0,137,0,1,137,0,0,0,137,1,0,137,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,365.572467508,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,knife,NA,NA,8,asymm_kitchen_knife,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,16.5359119804,-16.5359119804,384,0,384,172,5
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,138,138,0,0,138,0,1,138,0,0,0,138,1,0,138,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,432.786498754,psycho,bouton 1,bouton 2,French,black,32,D,right,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,9,symm_garage_leveller,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-8.226194568,8.226194568,384,0,384,226,6
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,139,139,0,0,139,0,1,139,0,0,0,139,1,0,139,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,419.314276405,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,7,asymm_kitchen_spoon,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,13.4578679943,-13.4578679943,384,0,384,191,5
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,140,140,0,0,140,0,1,140,0,0,0,140,1,0,140,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,390.894186527,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,spoon2,NA,NA,8,asymm_kitchen_spoon2,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,12.0262630064,-12.0262630064,384,0,384,-198,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,141,141,0,0,141,0,1,141,0,0,0,141,1,0,141,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,464.220025198,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,8,asymm_kitchen_washingbrush,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,24.7741455651,-24.7741455651,384,0,384,-212,-7
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,142,142,0,0,142,0,1,142,0,0,0,142,1,0,142,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,411.513723331,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,9,symm_kitchen_carrot,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-7.0531931784,7.0531931784,384,0,384,-174,-6
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,143,143,0,0,143,0,1,143,0,0,0,143,1,0,143,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,466.043551886,psycho,bouton 1,bouton 2,French,black,32,C,control,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,8,asymm_kitchen_fork,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-32.1684136693,32.1684136693,384,0,384,-232,-7
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,144,144,0,0,144,0,1,144,0,0,0,144,1,0,144,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,392.26514042,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,hammer,NA,NA,10,asymm_garage_hammer,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-34.1420391711,34.1420391711,384,0,384,-221,-7
NA,NA,control,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,145,145,0,0,145,0,1,145,0,0,0,145,1,0,145,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,400.049470778,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,9,symm_kitchen_roller,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,2.5119474818,-2.5119474818,384,0,384,-193,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,1,0,0,1,1,146,146,0,0,146,0,1,146,0,0,0,146,1,0,146,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,358.140857333,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,7,asymm_kitchen_sharpeningsteel,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,31.0812605329,-31.0812605329,384,0,384,200,5
NA,NA,opposite,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,147,147,0,0,147,0,1,147,0,0,0,147,1,0,147,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,364.439574688,psycho,bouton 1,bouton 2,French,black,32,D,right,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,8,asymm_garage_mallet,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-38.4177872267,38.4177872267,384,0,384,178,5
NA,NA,control,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,148,148,0,0,148,0,1,148,0,0,0,148,1,0,148,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,447.302459968,psycho,bouton 1,bouton 2,French,black,32,A,control,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,9,asymm_garage_wrench,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,21.1258078553,-21.1258078553,384,0,384,-172,-6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,149,149,0,0,149,0,1,149,0,0,0,149,1,0,149,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,345.556252819,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,9,asymm_garage_chisel,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-36.6160641938,36.6160641938,384,0,384,223,6
NA,NA,overlap,NA,white,2,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,2,bouton 2,1,bouton 1,2,0,0,1,1,150,150,0,0,150,0,1,150,0,0,0,150,1,0,150,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,437.289481208,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,10,symm_garage_ruler,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-11.9365197342,11.9365197342,384,0,384,176,5
