RT,accuracy,aff_lum,block_count,boxHeight,boxWidth,cat,catch_trial,checkFixDotFailed,checkObjectFailed,comp,contrast_side,corrDirection,corrDirectionMask,correct_response,cutoff_warning_msg,dev_for_warning,durCheck1,durCheck2,durationFix1,durationFix2,durationFix3,durationFix4,eTimeSacc1,eTimeSacc2,eTimeSacc3,eTimeSacc4,endX1,endX1Corr,endX1CorrDegrees,endX1CorrMask,endX1CorrMaskDegrees,endX1CorrMaskNorm,endX1CorrNorm,endX1CorrNormToContrast,endX1CorrNormToHandle,endX1Degrees,endX1Norm,endX1NormToContrast,endX1NormToHandle,endX2,endX2Corr,endX2CorrDegrees,endX2CorrMask,endX2CorrMaskDegrees,endX2CorrMaskNorm,endX2CorrNorm,endX2CorrNormToContrast,endX2CorrNormToHandle,endX2Degrees,endX2Norm,endX2NormToContrast,endX2NormToHandle,endX3,endX3Corr,endX3CorrDegrees,endX3CorrMask,endX3CorrMaskDegrees,endX3CorrMaskNorm,endX3CorrNorm,endX3CorrNormToContrast,endX3CorrNormToHandle,endX3Degrees,endX3Norm,endX3NormToContrast,endX3NormToHandle,endX4,endX4Corr,endX4CorrDegrees,endX4CorrMask,endX4CorrMaskDegrees,endX4CorrMaskNorm,endX4CorrNorm,endX4CorrNormToContrast,endX4CorrNormToHandle,endX4Degrees,endX4Norm,endX4NormToContrast,endX4NormToHandle,endXRaw1,endXRaw2,endXRaw3,endXRaw4,endY1,endY1Corr,endY1CorrNorm,endY1Degrees,endY1Norm,endY2,endY2Corr,endY2CorrNorm,endY2Degrees,endY2Norm,endY3,endY3Corr,endY3CorrNorm,endY3Degrees,endY3Norm,endY4,endY4Corr,endY4CorrNorm,endY4Degrees,endY4Norm,endYRaw1,endYRaw2,endYRaw3,endYRaw4,eye_used,file,fixCount,gap,gazeDur,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,outlier,overall_rep,picture_name,refixProb,rep,response,response_hand,rtFromLanding,rtFromStim,rtFromSuccess,sTimeSacc1,sTimeSacc2,sTimeSacc3,sTimeSacc4,saccCount,saccDur1,saccDur2,saccDur3,saccDur4,saccLandingTime1,saccLandingTime2,saccLandingTime3,saccLandingTime4,saccLat1,saccLat2,saccLat3,saccLat4,scale,scale_item,scaled_height,scaled_width,startX1,startX1Corr,startX1CorrDegrees,startX1CorrMask,startX1CorrMaskDegrees,startX1CorrMaskNorm,startX1CorrNorm,startX1Degrees,startX1Norm,startX2,startX2Corr,startX2CorrDegrees,startX2CorrMask,startX2CorrMaskDegrees,startX2CorrMaskNorm,startX2CorrNorm,startX2Degrees,startX2Norm,startX3,startX3Corr,startX3CorrDegrees,startX3CorrMask,startX3CorrMaskDegrees,startX3CorrMaskNorm,startX3CorrNorm,startX3Degrees,startX3Norm,startX4,startX4Corr,startX4CorrDegrees,startX4CorrMask,startX4CorrMaskDegrees,startX4CorrMaskNorm,startX4CorrNorm,startX4Degrees,startX4Norm,startXRaw1,startXRaw2,startXRaw3,startXRaw4,startY1,startY1Corr,startY1CorrNorm,startY1Degrees,startY1Norm,startY2,startY2Corr,startY2CorrNorm,startY2Degrees,startY2Norm,startY3,startY3Corr,startY3CorrNorm,startY3Degrees,startY3Norm,startY4,startY4Corr,startY4CorrNorm,startY4Degrees,startY4Norm,startYRaw1,startYRaw2,startYRaw3,startYRaw4,stimOnset,subject_parity,symm,timestampFixOnset,timestampResponse,trialId,trial_count,visual_field,xCoG,xCoGMask,xFix1,xFix2,xFix3,xFix4,xStimNormal,yCoG,yCoGMask,yCoGMaskZero,yCoGZero,yFix1,yFix2,yFix3,yFix4,yStimNormal,y_stim,y_stim_degrees,driftCorr,exp,heavySide,half,sacc_dir
414.449313524,1.0,control,5.0,24.0,176.0,garage,no,False,False,compatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,538.0,257.0,156.0,194,254,,2882600.0,2882769,2882975,,-29.6,-54.1764355818,-1.64171016915,-54.1764355818,-1.64171016915,-0.307820656715,-0.307820656715,,-0.307820656715,-0.89696969697,-0.168181818182,,-0.168181818182,-33.9,-58.4764355818,-1.77201319945,-58.4764355818,-1.77201319945,-0.332252474897,-0.332252474897,,-0.332252474897,-1.02727272727,-0.192613636364,,-0.192613636364,-7.1,-31.6764355818,-0.959891987328,-31.6764355818,-0.959891987328,-0.179979747624,-0.179979747624,,-0.179979747624,-0.215151515152,-0.0403409090909,,-0.0403409090909,,,,,,,,,,,,,,482.4,478.1,504.9,,-2.6,0.497259878342,0.0207191615976,-0.0787878787879,-0.108333333333,-27.5,-24.4027401217,-1.0167808384,-0.833333333333,-1.14583333333,-31.7,-28.6027401217,-1.1917808384,-0.960606060606,-1.32083333333,,,,,,147.4,122.5,118.3,,undefined,PP15.asc,3.0,zero,604.0,right,441.225767638,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,0.0,32.0,asymm_garage_chisel,1.0,3.0,2.0,right,531.0,680.0,423.0,2882564.0,2882758,2882965,,3.0,36.0,11,10,,149.0,318,524,,113.0,307,514,,3.0,yes,180.0,240.0,-22.2,-46.7764355818,-1.4174677449,-46.7764355818,-1.4174677449,-0.265775202169,-0.265775202169,-0.672727272727,-0.126136363636,-31.2,-55.7764355818,-1.69019501763,-55.7764355818,-1.69019501763,-0.316911565806,-0.316911565806,-0.945454545455,-0.177272727273,-28.2,-52.7764355818,-1.59928592672,-52.7764355818,-1.59928592672,-0.29986611126,-0.29986611126,-0.854545454545,-0.160227272727,,,,,,,,,,489.8,480.8,483.8,,246.6,249.697259878,10.4040524949,7.47272727273,10.275,-5.9,-2.80274012166,-0.116780838402,-0.178787878788,-0.245833333333,-24.5,-21.4027401217,-0.891780838402,-0.742424242424,-1.02083333333,,,,,,396.6,144.1,125.5,,2882451.0,odd,asymm,2881901.0,2883131.0,8667.0,513.0,upper,24.5764355818,24.5764355818,-31.1,-32.1,-8.7,,512.0,146.902740122,146.902740122,-3.09725987834,-3.09725987834,-238.1,-259.6,-264.7,,150.0,234.0,6.0,True,004A,right__,second,531.4
177.736014676,1.0,control,5.0,21.3333333333,176.333333333,kitchen,no,False,False,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,495.0,322.0,184.0,88,,,2891452.0,2891654,,,7.8,9.61524104517,0.291370940763,9.61524104517,0.291370940763,0.0545287771938,0.0545287771938,,-0.0545287771938,0.236363636364,0.0442344045369,,-0.0442344045369,41.9,43.7152410452,1.3247042741,43.7152410452,1.3247042741,0.247912520105,0.247912520105,,-0.247912520105,1.2696969697,0.237618147448,,-0.237618147448,,,,,,,,,,,,,,,,,,,,,,,,,,,519.8,553.9,,,-31.6,-23.7751037343,-1.11445798754,-0.957575757576,-1.48125,-29.7,-21.8751037343,-1.02539548754,-0.9,-1.3921875,,,,,,,,,,,537.4,539.3,,,undefined,PP15.asc,2.0,overlap,272.0,left,388.772792367,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,30.0,asymm_kitchen_knife,1.0,2.0,1.0,left,297.0,507.0,185.0,2891412.0,2891638,,,2.0,40.0,16,,,210.0,412,,,170.0,396,,,3.0,yes,180.0,240.0,5.8,7.61524104517,0.230764880157,7.61524104517,0.230764880157,0.0431866221843,0.0431866221843,0.175757575758,0.0328922495274,4.1,5.91524104517,0.179249728642,5.91524104517,0.179249728642,0.0335457904263,0.0335457904263,0.124242424242,0.0232514177694,,,,,,,,,,,,,,,,,,,517.8,516.1,,,-186.6,-178.775103734,-8.38008298754,-5.65454545455,-8.746875,-24.0,-16.1751037343,-0.758207987544,-0.727272727273,-1.125,,,,,,,,,,,382.4,545.0,,,2891242.0,odd,asymm,2890742.0,2891749.0,8669.0,515.0,lower,-1.81524104517,-1.81524104517,5.0,36.8,,,512.0,561.175103734,561.175103734,-7.82489626572,-7.82489626572,161.4,153.0,,,569.0,-185.0,-6.0,True,004A,left__,second,537.4
215.21454353,1.0,control,5.0,22.0,144.666666667,kitchen,no,False,False,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,507.0,281.0,160.0,120,,,2906088.0,2906262,,,-10.8,-11.5641027481,-0.350427356003,-11.5641027481,-0.350427356003,-0.0799361941112,-0.0799361941112,,0.0799361941112,-0.327272727273,-0.0746543778802,,0.0746543778802,25.0,24.2358972519,0.734421128846,24.2358972519,0.734421128846,0.167529243677,0.167529243677,,-0.167529243677,0.757575757576,0.172811059908,,-0.172811059908,,,,,,,,,,,,,,,,,,,,,,,,,,,501.2,537.0,,,-3.0,3.19350688056,0.145159403662,-0.0909090909091,-0.136363636364,0.8,6.99350688056,0.317886676389,0.0242424242424,0.0363636363636,,,,,,,,,,,560.0,563.8,,,undefined,PP15.asc,2.0,overlap,280.0,left,390.273198909,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,28.0,asymm_kitchen_peeler,1.0,3.0,1.0,left,337.0,502.0,221.0,2906059.0,2906250,,,2.0,29.0,12,,,165.0,339,,,136.0,327,,,3.0,yes,180.0,240.0,-10.9,-11.6641027481,-0.353457659033,-11.6641027481,-0.353457659033,-0.0806274383508,-0.0806274383508,-0.330303030303,-0.0753456221198,-5.3,-6.06410274808,-0.183760689336,-6.06410274808,-0.183760689336,-0.0419177609315,-0.0419177609315,-0.160606060606,-0.0366359447005,,,,,,,,,,,,,,,,,,,501.1,506.7,,,-172.8,-166.606493119,-7.57302241452,-5.23636363636,-7.85454545455,-2.0,4.19350688056,0.190613949116,-0.0606060606061,-0.0909090909091,,,,,,,,,,,390.2,561.0,,,2905923.0,odd,asymm,2905413.0,2906425.0,8673.0,519.0,lower,0.764102748085,0.764102748085,-8.4,26.0,,,512.0,556.806493119,556.806493119,-6.19350688056,-6.19350688056,174.3,180.1,,,563.0,-179.0,-6.0,True,004A,right__,second,560.0
330.731276155,1.0,control,5.0,42.6666666667,176.0,kitchen,no,False,False,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,544.0,309.0,142.0,215,,,2947312.0,2947468,,,16.3,4.27373699361,0.129507181624,4.27373699361,0.129507181624,0.0242825965546,0.0242825965546,,-0.0242825965546,0.493939393939,0.0926136363636,,-0.0926136363636,46.0,33.9737369936,1.02950718162,33.9737369936,1.02950718162,0.193032596555,0.193032596555,,-0.193032596555,1.39393939394,0.261363636364,,-0.261363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,528.3,558.0,,,-18.7,-21.1647558943,-0.496048966273,-0.566666666667,-0.43828125,-22.5,-24.9647558943,-0.585111466273,-0.681818181818,-0.52734375,,,,,,,,,,,601.3,597.5,,,undefined,PP15.asc,2.0,overlap,357.0,left,446.248189581,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon2,0.0,29.0,asymm_kitchen_spoon2,1.0,3.0,1.0,left,433.0,647.0,338.0,2947269.0,2947456,,,2.0,43.0,12,,,214.0,370,,,171.0,358,,,3.0,yes,180.0,240.0,-7.0,-19.0262630064,-0.576553424436,-19.0262630064,-0.576553424436,-0.108103767082,-0.108103767082,-0.212121212121,-0.0397727272727,20.0,7.97373699361,0.241628393746,7.97373699361,0.241628393746,0.0453053238273,0.0453053238273,0.606060606061,0.113636363636,,,,,,,,,,,,,,,,,,,505.0,532.0,,,-249.2,-251.664755894,-5.89839271627,-7.55151515152,-5.840625,-4.2,-6.66475589433,-0.156205216273,-0.127272727273,-0.0984375,,,,,,,,,,,370.8,615.8,,,2947098.0,odd,asymm,2946548.0,2947745.0,8683.0,529.0,lower,12.0262630064,12.0262630064,16.8,47.2,,,512.0,622.464755894,622.464755894,2.46475589433,2.46475589433,233.0,212.5,,,620.0,-236.0,-7.0,True,004A,right__,second,601.3
380.556977406,1.0,control,5.0,32.0,176.0,garage,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,553.0,235.0,121.0,383,,,2959602.0,2959741,,,-10.3,10.8258078553,0.328054783493,10.8258078553,0.328054783493,0.0615102719049,0.0615102719049,,0.0615102719049,-0.312121212121,-0.0585227272727,,-0.0585227272727,-54.9,-33.7741921447,-1.02346036802,-33.7741921447,-1.02346036802,-0.191898819004,-0.191898819004,,-0.191898819004,-1.66363636364,-0.311931818182,,-0.311931818182,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7,457.1,,,32.9,31.1981664974,0.974942703043,0.99696969697,1.028125,2.7,0.998166497387,0.0311927030433,0.0818181818182,0.084375,,,,,,,,,,,239.9,209.7,,,undefined,PP15.asc,2.0,zero,504.0,right,449.365762921,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,wrench,0.0,29.0,asymm_garage_wrench,1.0,3.0,2.0,right,500.0,623.0,388.0,2959576.0,2959725,,,2.0,26.0,16,,,123.0,262,,,97.0,246,,,3.0,yes,180.0,240.0,-4.7,16.4258078553,0.49775175319,16.4258078553,0.49775175319,0.0933284537231,0.0933284537231,-0.142424242424,-0.0267045454545,-17.1,4.02580785526,0.121994177432,4.02580785526,0.121994177432,0.0228739082685,0.0228739082685,-0.518181818182,-0.0971590909091,,,,,,,,,,,,,,,,,,,507.3,494.9,,,178.1,176.398166497,5.51244270304,5.39696969697,5.565625,19.2,17.4981664974,0.546817703043,0.581818181818,0.6,,,,,,,,,,,385.1,226.2,,,2959479.0,odd,asymm,2958919.0,2960102.0,8686.0,532.0,upper,-21.1258078553,-21.1258078553,-16.5,-54.3,,,512.0,208.701833503,208.701833503,1.70183350261,1.70183350261,-157.6,-177.1,,,207.0,177.0,5.0,True,004A,left__,second,623.9
162.729895294,1.0,control,5.0,64.3333333333,165.666666667,garage,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,517.0,293.0,196.0,,,,2999018.0,,,,-18.3,30.9380396484,0.937516352983,30.9380396484,0.937516352983,0.186748730272,0.186748730272,,0.186748730272,-0.554545454545,-0.11046277666,,-0.11046277666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.7,,,,-50.0,-55.8504250274,-0.868141321669,-1.51515151515,-0.777202072539,,,,,,,,,,,,,,,,510.0,,,,undefined,PP15.asc,1.0,overlap,196.0,right,398.315171081,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,31.0,asymm_garage_hammer,0.0,4.0,2.0,right,266.0,461.0,168.0,2998977.0,,,,1.0,41.0,,,,195.0,,,,154.0,,,,3.0,yes,180.0,240.0,6.5,55.7380396484,1.6890315045,55.7380396484,1.6890315045,0.336446919407,0.336446919407,0.19696969697,0.0392354124748,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5,,,,-193.7,-199.550425027,-3.10182007815,-5.8696969697,-3.01088082902,,,,,,,,,,,,,,,,366.3,,,,2998823.0,odd,asymm,2998303.0,2999284.0,8696.0,542.0,lower,-49.2380396484,-49.2380396484,-24.1,,,,512.0,565.850425027,565.850425027,5.8504250274,5.8504250274,139.3,,,,560.0,-176.0,-6.0,True,004A,left__,second,510.0
61.2695529507,1.0,control,5.0,66.6666666667,162.666666667,garage,no,False,False,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,505.0,417.0,151.0,266,,,3006658.0,3006827,,,15.2,-21.2525052012,-0.644015309126,-21.2525052012,-0.644015309126,-0.130650646729,-0.130650646729,,0.130650646729,0.460606060606,0.0934426229508,,-0.0934426229508,52.5,16.0474947988,0.486287721177,16.0474947988,0.486287721177,0.09865263196,0.09865263196,,-0.09865263196,1.59090909091,0.322745901639,,-0.322745901639,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2,564.5,,,-48.1,-48.516775653,-0.727751634795,-1.45757575758,-0.7215,-30.7,-31.116775653,-0.466751634795,-0.930303030303,-0.4605,,,,,,,,,,,543.9,561.3,,,undefined,PP15.asc,2.0,overlap,417.0,left,396.828631053,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,mallet,0.0,30.0,asymm_garage_mallet,1.0,4.0,2.0,right,343.0,487.0,70.0,3006625.0,3006811,,,2.0,33.0,16,,,144.0,313,,,111.0,297,,,3.0,yes,180.0,240.0,3.2,-33.2525052012,-1.00765167276,-33.2525052012,-1.00765167276,-0.204421138532,-0.204421138532,0.0969696969697,0.0196721311475,20.3,-16.1525052012,-0.489469854581,-16.1525052012,-0.489469854581,-0.0992981877121,-0.0992981877121,0.615151515152,0.124795081967,,,,,,,,,,,,,,,,,,,515.2,532.3,,,-211.9,-212.316775653,-3.1847516348,-6.42121212121,-3.1785,-51.4,-51.816775653,-0.777251634795,-1.55757575758,-0.771,,,,,,,,,,,380.1,540.6,,,3006514.0,odd,asymm,3006004.0,3007001.0,8698.0,544.0,lower,36.4525052012,36.4525052012,17.6,44.7,,,512.0,592.416775653,592.416775653,0.416775653024,0.416775653024,156.0,179.1,,,592.0,-208.0,-7.0,True,004A,right__,second,543.9
589.591984842,1.0,control,5.0,32.3333333333,187.0,kitchen,no,False,False,incompatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,563.0,251.0,121.0,274,323,,3018367.0,3018508,3018796,,-18.1,14.0684136693,0.426315565735,14.0684136693,0.426315565735,0.0752321586591,0.0752321586591,,0.0752321586591,-0.548484848485,-0.0967914438503,,-0.0967914438503,-48.9,-16.7315863307,-0.507017767598,-16.7315863307,-0.507017767598,-0.0894737236938,-0.0894737236938,,-0.0894737236938,-1.48181818182,-0.261497326203,,-0.261497326203,-26.3,5.86841366925,0.17783071725,5.86841366925,0.17783071725,0.0313818912794,0.0313818912794,,0.0313818912794,-0.79696969697,-0.14064171123,,-0.14064171123,,,,,,,,,,,,,,493.9,463.1,485.7,,40.6,41.6487213951,1.28810478542,1.2303030303,1.25567010309,-9.1,-8.05127860487,-0.249008616645,-0.275757575758,-0.281443298969,-28.9,-27.8512786049,-0.861379750666,-0.875757575758,-0.89381443299,,,,,,215.6,165.9,146.1,,undefined,PP15.asc,3.0,zero,718.0,right,477.2334014,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,0.0,31.0,asymm_kitchen_fork,1.0,4.0,1.0,left,705.0,846.0,595.0,3018336.0,3018490,3018784,,3.0,31.0,18,12,,141.0,282,570,,110.0,264,558,,3.0,yes,180.0,240.0,-6.8,25.3684136693,0.768739808159,25.3684136693,0.768739808159,0.135659966146,0.135659966146,-0.206060606061,-0.0363636363636,-18.2,13.9684136693,0.423285262705,13.9684136693,0.423285262705,0.0746973993008,0.0746973993008,-0.551515151515,-0.0973262032086,-48.0,-15.8315863307,-0.479745040326,-15.8315863307,-0.479745040326,-0.0846608894692,-0.0846608894692,-1.45454545455,-0.256684491979,,,,,,,,,,505.2,493.8,464.0,,215.4,216.448721395,6.69429035243,6.52727272727,6.6618556701,27.2,28.2487213951,0.873671795726,0.824242424242,0.841237113402,-15.7,-14.6512786049,-0.453132327986,-0.475757575758,-0.485567010309,,,,,,390.4,202.2,159.3,,3018226.0,odd,asymm,3017656.0,3019072.0,8701.0,547.0,upper,-32.1684136693,-32.1684136693,-19.5,-45.4,-30.5,,512.0,173.951278605,173.951278605,-1.04872139513,-1.04872139513,-184.3,-219.2,-224.4,,175.0,209.0,6.0,True,004A,left__,second,599.6
630.950491169,1.0,control,5.0,21.3333333333,176.333333333,kitchen,no,False,False,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,411.0,271.0,215.0,147,441,,3043714.0,3043939,3044109,,-15.2,-17.0152410452,-0.515613365005,-17.0152410452,-0.515613365005,-0.0964947507288,-0.0964947507288,,-0.0964947507288,-0.460606060606,-0.0862003780718,,-0.0862003780718,-11.2,-13.0152410452,-0.394401243793,-13.0152410452,-0.394401243793,-0.0738104407099,-0.0738104407099,,-0.0738104407099,-0.339393939394,-0.0635160680529,,-0.0635160680529,53.2,51.3847589548,1.55711390772,51.3847589548,1.55711390772,0.291406950594,0.291406950594,,0.291406950594,1.61212121212,0.301701323251,,0.301701323251,,,,,,,,,,,,,,496.8,500.8,565.2,,-8.9,-1.07510373428,-0.0503954875444,-0.269696969697,-0.4171875,-7.9,-0.0751037342797,-0.00352048754436,-0.239393939394,-0.3703125,-6.1,1.72489626572,0.0808545124556,-0.184848484848,-0.2859375,,,,,,187.1,188.1,189.9,,undefined,PP15.asc,3.0,zero,803.0,right,305.853017049,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,32.0,asymm_kitchen_knife,1.0,4.0,1.0,left,741.0,907.0,636.0,3043684.0,3043931,3044088,,3.0,30.0,8,21,,166.0,391,561,,136.0,383,540,,3.0,yes,180.0,240.0,-8.2,-10.0152410452,-0.303492152884,-10.0152410452,-0.303492152884,-0.0567972081957,-0.0567972081957,-0.248484848485,-0.0465028355388,-14.8,-16.6152410452,-0.503492152884,-16.6152410452,-0.503492152884,-0.0942263197269,-0.0942263197269,-0.448484848485,-0.0839319470699,-5.1,-6.91524104517,-0.209552758945,-6.91524104517,-0.209552758945,-0.039216867931,-0.039216867931,-0.154545454545,-0.0289224952741,,,,,,,,,,503.8,497.2,506.9,,192.1,199.924896266,9.37147951246,5.82121212121,9.0046875,8.5,16.3248962657,0.765229512456,0.257575757576,0.3984375,-1.5,6.32489626572,0.296479512456,-0.0454545454545,-0.0703125,,,,,,388.1,204.5,194.5,,3043548.0,odd,asymm,3043129.0,3044455.0,8707.0,553.0,upper,1.81524104517,1.81524104517,-15.7,-6.5,42.0,,512.0,188.175103734,188.175103734,-7.82489626572,-7.82489626572,-189.5,-191.3,-187.2,,196.0,188.0,5.0,True,004A,right__,second,571.1
260.858494478,1.0,control,5.0,22.0,144.666666667,kitchen,no,False,False,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,548.0,289.0,135.0,171,,,3061516.0,3061667,,,31.9,32.6641027481,0.989821295397,32.6641027481,0.989821295397,0.225788728673,0.225788728673,,0.225788728673,0.966666666667,0.220506912442,,0.220506912442,-1.4,-0.635897251915,-0.0192696136944,-0.635897251915,-0.0192696136944,-0.00439560312384,-0.00439560312384,,-0.00439560312384,-0.0424242424242,-0.00967741935484,,-0.00967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,543.9,510.6,,,-13.1,-6.90649311944,-0.313931505429,-0.39696969697,-0.595454545455,-6.6,-0.406493119437,-0.0184769599744,-0.2,-0.3,,,,,,,,,,,598.9,605.4,,,undefined,PP15.asc,2.0,zero,306.0,right,456.025490894,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,0.0,30.0,asymm_kitchen_peeler,1.0,5.0,1.0,left,363.0,559.0,270.0,3061464.0,3061653,,,2.0,52.0,14,,,196.0,347,,,144.0,333,,,3.0,yes,180.0,240.0,27.6,28.3641027481,0.859518265093,28.3641027481,0.859518265093,0.196065226369,0.196065226369,0.836363636364,0.190783410138,30.5,31.2641027481,0.947397052972,31.2641027481,0.947397052972,0.216111309319,0.216111309319,0.924242424242,0.210829493088,,,,,,,,,,,,,,,,,,,539.6,542.5,,,-219.8,-213.606493119,-9.70938605088,-6.66060606061,-9.99090909091,-16.3,-10.1064931194,-0.459386050884,-0.493939393939,-0.740909090909,,,,,,,,,,,392.2,595.7,,,3061320.0,odd,asymm,3060770.0,3061879.0,8711.0,557.0,lower,-0.764102748085,-0.764102748085,31.4,2.1,,,512.0,605.806493119,605.806493119,-6.19350688056,-6.19350688056,211.8,216.7,,,612.0,-228.0,-7.0,True,004A,left__,second,598.9
183.094329366,1.0,control,5.0,29.3333333333,173.333333333,garage,no,False,False,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',2.0,85.0,150.0,525.0,310.0,153.0,222,,,3065409.0,3065578,,,-9.4,-8.19424867936,-0.248310566041,-8.19424867936,-0.248310566041,-0.0472745116117,-0.0472745116117,,0.0472745116117,-0.284848484848,-0.0542307692308,,0.0542307692308,26.3,27.5057513206,0.833507615777,27.5057513206,0.833507615777,0.15868702685,0.15868702685,,-0.15868702685,0.79696969697,0.151730769231,,-0.151730769231,,,,,,,,,,,,,,,,,,,,,,,,,,,502.6,538.3,,,-19.9,-18.6147538005,-0.634593879562,-0.60303030303,-0.678409090909,-5.9,-4.61475380049,-0.15732115229,-0.178787878788,-0.201136363636,,,,,,,,,,,558.1,572.1,,,undefined,PP15.asc,2.0,overlap,375.0,left,411.634773491,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,0.0,33.0,asymm_garage_chisel2,1.0,5.0,2.0,right,291.0,499.0,189.0,3065370.0,3065564,,,2.0,39.0,14,,,208.0,377,,,169.0,363,,,3.0,yes,180.0,240.0,-23.5,-22.2942486794,-0.675583293314,-22.2942486794,-0.675583293314,-0.128620665458,-0.128620665458,-0.712121212121,-0.135576923077,-7.1,-5.89424867936,-0.178613596344,-5.89424867936,-0.178613596344,-0.0340052808425,-0.0340052808425,-0.215151515152,-0.0409615384615,,,,,,,,,,,,,,,,,,,488.5,504.9,,,-185.2,-183.9147538,-6.26982115229,-5.61212121212,-6.31363636364,-2.4,-1.11475380049,-0.0380029704714,-0.0727272727273,-0.0818181818182,,,,,,,,,,,392.8,575.6,,,3065201.0,odd,asymm,3064671.0,3065700.0,8712.0,558.0,lower,-1.20575132064,-1.20575132064,-9.1,25.4,,,512.0,576.7147538,576.7147538,-1.28524619951,-1.28524619951,189.7,188.7,,,578.0,-194.0,-6.0,True,004A,left__,second,558.1
185.781415629,1.0,control,5.0,43.3333333333,176.333333333,kitchen,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,490.0,289.0,138.0,102,,,3087228.0,3087382,,,25.6,-5.29060073696,-0.160321234453,-5.29060073696,-0.160321234453,-0.0300034068258,-0.0300034068258,,0.0300034068258,0.775757575758,0.145179584121,,-0.145179584121,55.6,24.709399263,0.748769674638,24.709399263,0.748769674638,0.140128918316,0.140128918316,,-0.140128918316,1.68484848485,0.315311909263,,-0.315311909263,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6,567.6,,,-47.8,-36.00931181,-0.830984118693,-1.44848484848,-1.10307692308,-18.0,-6.20931181005,-0.143291811001,-0.545454545455,-0.415384615385,,,,,,,,,,,528.2,558.0,,,undefined,PP15.asc,2.0,zero,240.0,left,380.795413951,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,31.0,asymm_kitchen_washingbrush,1.0,5.0,1.0,left,308.0,483.0,194.0,3087188.0,3087368,,,2.0,40.0,14,,,175.0,329,,,135.0,315,,,3.0,yes,180.0,240.0,-10.2,-41.090600737,-1.2451697193,-41.090600737,-1.2451697193,-0.233027981495,-0.233027981495,-0.309090909091,-0.0578449905482,27.9,-2.99060073696,-0.0906242647563,-2.99060073696,-0.0906242647563,-0.016959928565,-0.016959928565,0.845454545455,0.158223062382,,,,,,,,,,,,,,,,,,,501.8,539.9,,,-193.4,-181.60931181,-4.19098411869,-5.86060606061,-4.46307692308,-31.8,-20.00931181,-0.461753349463,-0.963636363636,-0.733846153846,,,,,,,,,,,382.6,544.2,,,3087053.0,odd,asymm,3086553.0,3087536.0,8718.0,564.0,lower,30.890600737,30.890600737,26.3,52.2,,,512.0,564.20931181,564.20931181,-11.79068819,-11.79068819,158.5,173.0,,,576.0,-192.0,-6.0,True,004A,right__,second,528.2
